Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
927921459,David Mercer,35,M,3,Doctorate,Single,NJ,"536 Rivera Gateway, West Marktown, DE 14831",91750,no,yes,no,cellular,15721505294,Govt,54111,1
925316884,Christopher Rowe,57,M,5,High School,Married,FL,"365 Lopez Camp Apt. 726, Thomasburgh, OR 39479",91750,yes,no,no,cellular,10251290096,White-collar,92447,2
924336171,Daniel Davis,38,M,5,Unknown,Married,TX,"97262 Frost Mews, Hughesberg, SC 22473",91750,yes,yes,no,cellular,15005227280,Businessman,109333,1
944505505,Zachary Hurst,38,F,3,Graduate,Married,CA,"31469 Martinez Crossroad Suite 497, Lake Bryan, OH 45178",91750,no,no,no,cellular,15420162554,Blue-collar,18244,4
958702412,Steven Bolton,33,F,2,Doctorate,Single,NJ,"69181 Davis Run Suite 843, Jerryfurt, LA 49349",91750,no,no,no,unknown,10645202718,Selfemployeed,55525,2
958902812,Ashley Pacheco,43,F,3,Uneducated,Unknown,TX,"748 Tina Mission Suite 210, Deckertown, HI 19658",91750,yes,no,no,cellular,13343908404,Retirees,32062,1
959842077,Emily Kelly,43,F,3,Unknown,Married,CA,"62942 Samantha Via, Jenniferborough, MT 17323",91750,yes,no,no,unknown,16867632850,Blue-collar,21194,4
965083879,Brandon Wilson,38,F,2,Graduate,Single,CA,"748 Alex Plaza, Johnsonberg, PA 48390",91750,yes,no,no,cellular,19501982277,Blue-collar,13255,5
927808848,Joan Perez,44,F,3,High School,Unknown,CA,"027 Nathan Extensions Apt. 366, Jonesview, LA 16666",91750,no,yes,no,cellular,16849676858,Blue-collar,10713,5
966885391,Joel Sharp,37,F,1,Graduate,Unknown,FL,"21043 Peter Grove, East Carolberg, NH 39534",91750,yes,no,no,unknown,18030630764,Govt,42733,3
915796666,Kenneth Stark,53,F,2,High School,Married,TX,"4445 Jason Via, Lake Lee, MT 56273",91750,yes,no,no,cellular,13042374697,Selfemployeed,57865,5
956387227,Mrs. Sarah Higgins,49,M,3,High School,Unknown,FL,"892 Woods Heights, Chenland, IN 15181",91750,yes,yes,no,cellular,10509461282,Retirees,47502,4
916680535,Laura Larsen,45,F,5,Uneducated,Unknown,FL,"930 Shannon Lights Suite 376, Thomasstad, DE 65691",91750,no,no,no,cellular,10768277879,Blue-collar,22975,5
967367842,Kathryn Blevins,40,F,1,Graduate,Married,CA,"311 Alexander Lock Suite 306, New Vicki, DC 09674",91750,no,yes,no,telephone,15526359577,Selfemployeed,15525,4
935378181,Larry Davis,35,M,3,Graduate,Unknown,TX,"725 Green Ways Suite 868, Smithtown, NC 21868",91750,yes,yes,yes,cellular,16340537313,White-collar,104473,4
959015924,Cesar Gardner,37,M,2,High School,Married,FL,"Unit 5264 Box 5815, DPO AA 45406",91750,no,yes,no,cellular,15315902927,White-collar,118417,4
931655537,Laura Terry,45,M,3,Graduate,Single,VA,"82405 Destiny Run Apt. 144, Davidmouth, AZ 94470",91750,no,no,yes,cellular,13240312778,Blue-collar,103488,4
918979142,Linda Doyle,40,F,4,Uneducated,Single,CA,"01342 Steven Hollow Apt. 777, Cervantesville, MD 17947",91750,no,no,no,cellular,10791608934,Businessman,31191,5
941614504,Cheryl Johnson,44,F,2,Graduate,Married,NJ,"93389 Nguyen Unions Suite 287, West Stephanieport, WI 58033",91750,no,no,no,cellular,10250465477,Selfemployeed,14975,4
956303078,Timothy Richardson,44,M,4,Graduate,Single,TX,"84525 Nguyen Forest Apt. 959, Alvarezport, OH 21423",91750,no,yes,yes,unknown,12982122820,Govt,112879,5
964474458,Preston Hanson,38,M,1,High School,Married,NJ,"5826 Pamela Harbors, Caldwellmouth, PA 69289",91750,no,no,no,cellular,15020914923,Businessman,86104,5
962482385,Ricardo Orozco,44,F,1,Graduate,Married,CA,"891 Daniel Camp, Farmerfurt, WY 98950",91750,yes,no,no,cellular,11029844107,Retirees,138163,4
919695363,Brenda Mccall,52,F,1,Graduate,Single,NJ,"5008 Jordan Island, Kylemouth, KY 30242",91750,yes,no,no,unknown,19606507621,Selfemployeed,14975,5
931822111,Jennifer Taylor,36,M,2,Unknown,Single,CA,"61130 Griffin Lock Apt. 287, Trevorchester, HI 36043",91750,yes,no,no,cellular,14092393728,White-collar,107853,5
925168075,Michael Moyer MD,58,F,2,Graduate,Married,FL,"86768 John Manor Apt. 577, Dianemouth, ID 10672",91750,no,yes,no,cellular,18105930638,Retirees,16680,5
